Zip,Longitude,Latitude,MedianSalesPrice,QualifyingIncome,HousingAffordabilityIndex
28262,-80.748,35.318000000000005,191000,"$38,587.53",156.36141121726
28269,-80.79899999999999,35.332,201800,"$40,769.44",147.993208832987
28270,-80.763,35.113,367100,"$74,164.82",81.3539350108873
28273,-80.934,35.129,218200,"$44,082.71",136.869979571479
28277,-80.819,35.055,347100,"$70,124.24",86.0415717156344
28278,-80.957,35.207,300000,"$60,608.68",99.550098474989
28625,-80.898,35.791,160100,"$32,344.83",186.539847236082
28677,-80.90100000000001,35.773,117000,"$23,637.38",255.256662756382
29016,-80.919,34.105,227900,"$46,042.39",131.044447312403
29033,-81.294,33.868,95100,"$19,212.95",314.038165536243
29036,-81.334,34.135999999999996,264200,"$53,376.04",113.039475936778
29045,-80.79899999999999,34.195,182700,"$36,910.69",163.464857922806
29063,-81.131,34.086,173400,"$35,031.82",172.232004281988
29072,-81.253,33.977,190700,"$38,526.92",156.607391413197
29073,-81.335,33.905,137600,"$27,799.18",217.042365861168
29078,-80.73100000000001,34.26,143100,"$28,910.34",208.700416090124
29169,-81.187,33.954,118800,"$24,001.04",251.389137563104
29170,-81.154,33.931999999999995,130200,"$26,304.17",229.378107085228
29201,-81.025,33.986999999999995,160000,"$32,324.63",186.656434640604
29204,-80.979,34.052,132300,"$26,728.43",225.737184750542
29209,-80.943,33.944,134200,"$27,112.28",222.541203744387
29212,-81.19800000000001,34.021,147200,"$29,738.66",202.887428957179
29223,-80.925,34.099000000000004,116500,"$23,536.37",256.352184914135
29229,-80.884,34.123000000000005,148600,"$30,021.50",200.975972695133
29401,-79.941,32.78,755400,"$152,612.65",39.5353846207264
29403,-79.965,32.821999999999996,480100,"$96,994.09",62.2058519943693
29405,-79.991,32.853,175100,"$35,375.27",170.559848900609
29407,-80.093,32.812,276700,"$55,901.41",107.932885950476
29410,-80.031,33.193000000000005,245700,"$49,638.51",121.550791788753
29412,-79.954,32.718,314900,"$63,618.91",94.8397254445751
29414,-80.02600000000001,32.81,252100,"$50,931.49",118.465012068611
29445,-80.01,33.058,183400,"$37,052.11",162.840946251345
29455,-79.822,32.836,344600,"$69,619.17",86.6657850914008
29456,-80.107,33.013000000000005,181900,"$36,749.06",164.18377978283
29464,-79.821,32.847,463000,"$93,539.40",64.5033035475091
29466,-79.805,32.867,393400,"$79,478.18",75.9151742310542
29483,-80.432,33.04,199300,"$40,264.37",149.849621387339
29492,-79.85300000000001,32.967,454800,"$91,882.76",65.6662918700455
29605,-82.374,34.772,170200,"$34,385.32",175.47020882783
29607,-82.384,34.909,207000,"$41,819.99",144.275505036216
29609,-82.387,34.902,195500,"$39,496.66",152.762299450111
29615,-82.359,34.939,237000,"$47,880.86",126.012782879733
29617,-82.46600000000001,34.955,150600,"$30,425.56",198.306969073683
29640,-82.64399999999999,34.844,122600,"$24,768.75",243.597304588065
29642,-82.594,34.79,185500,"$37,476.37",160.997463840953
29644,-82.244,34.658,170700,"$34,486.34",174.956236335657
29650,-82.368,34.949,219600,"$44,365.55",135.997402288236
29662,-82.26700000000001,34.75,,$0.00,
29680,-82.289,34.696,192300,"$38,850.16",155.304365795615
29681,-82.26700000000001,34.806999999999995,242000,"$48,891.00",123.409212985524
29687,-82.382,34.971,171100,"$34,567.15",174.54722117181
29690,-82.374,35.071999999999996,198400,"$40,082.54",150.529382774681
29710,-81.165,35.036,239000,"$48,284.91",124.958282604589
29730,-81.05199999999999,34.909,154700,"$31,253.88",193.051257546844
29732,-81.092,34.938,183100,"$36,991.50",163.107752826306
29745,-81.209,34.992,187000,"$37,779.41",159.706040334207
29803,-81.695,33.506,172700,"$34,890.40",172.93010736825
29841,-81.73899999999999,33.467,124700,"$25,193.01",239.49502439853
29860,-81.855,33.556999999999995,180400,"$36,446.02",165.548944248873
30002,-84.23899999999999,33.772,279300,"$56,426.68",106.928140144994
30004,-84.302,34.111999999999995,337600,"$68,204.97",88.462765232514
30005,-84.228,34.078,439900,"$88,872.53",67.8904968004017
30008,-84.59200000000001,33.897,167400,"$33,819.64",178.405194399622
30009,-84.47399999999999,33.844,376200,"$76,003.28",79.3860434409801
30011,-83.82600000000001,34.019,175500,"$35,456.08",170.171108504255
30013,-83.96799999999999,33.644,141300,"$28,546.69",211.35902011675
30014,-83.85,33.529,150100,"$30,324.54",198.967551915368
30017,-84.041,33.917,,$0.00,
30019,-83.87899999999999,33.988,,$0.00,
30022,-84.242,34.027,378300,"$76,427.54",78.9453596153759
30024,-84.02600000000001,34.042,348400,"$70,386.88",85.7205210749045
30025,-83.68299999999999,33.679,205800,"$41,577.55",145.116761625348
30028,-84.09299999999999,34.193000000000005,274200,"$55,396.33",108.916956756006
30030,-84.292,33.773,399500,"$80,710.56",74.7560188798416
30032,-84.273,33.75,148600,"$30,021.50",200.975972695133
30033,-84.286,33.816,317800,"$64,204.79",93.9742905679569
30039,-84.023,33.818000000000005,,$0.00,
30040,-84.15799999999999,34.232,307400,"$62,103.69",97.1536419729887
30041,-84.103,34.204,327800,"$66,225.08",91.1074726738765
30043,-84.01299999999999,34.003,,$0.00,
30044,-84.071,33.942,,$0.00,
30045,-83.95700000000001,33.937,,$0.00,
30046,-84.038,33.96,,$0.00,
30052,-83.897,33.876999999999995,213700,"$43,173.58",139.752127012151
30060,-84.54,33.938,192400,"$38,870.37",155.223646270773
30062,-84.488,33.982,312200,"$63,073.43",95.6599280669338
30064,-84.62899999999999,33.924,275800,"$55,719.58",108.285096238204
30066,-84.49799999999999,34.025,245600,"$49,618.31",121.600283153488
30068,-84.446,33.971,406300,"$82,084.35",73.5048721203463
30071,-84.211,33.944,232300,"$46,931.32",128.562331220391
30076,-84.32,34.028,344700,"$69,639.37",86.6406427110436
30078,-84.008,33.863,,$0.00,
30080,-84.556,33.865,261300,"$52,790.16",114.294028099873
30082,-84.53399999999999,33.857,272200,"$54,992.28",109.717228297196
30083,-84.20299999999999,33.786,124600,"$25,172.80",239.687235493553
30084,-84.215,33.854,229600,"$46,385.84",130.074170481257
30087,-84.13600000000001,33.81,197800,"$39,961.32",150.985993642552
30088,-84.177,33.760999999999996,111700,"$22,566.63",267.368214346434
30092,-84.13799999999999,33.911,302800,"$61,174.36",98.6295559527633
30093,-84.182,33.931999999999995,,$0.00,
30094,-84.068,33.611,165700,"$33,476.19",180.235543406739
30096,-84.15299999999999,33.985,,$0.00,
30097,-84.145,34.006,,$0.00,
30101,-84.67399999999999,34.023,244400,"$49,375.87",122.197338553587
30102,-84.589,34.071,197900,"$39,981.53",150.909699557841
30106,-84.631,33.836999999999996,162000,"$32,728.69",184.352034212943
30107,-84.443,34.301,229900,"$46,446.45",129.904434721604
30114,-84.491,34.251,247500,"$50,002.16",120.66678603029
30115,-84.42,34.199,268900,"$54,325.58",111.063702277786
30116,-85.05,33.604,139800,"$28,243.64",213.626820761779
30117,-85.079,33.567,136900,"$27,657.76",218.152151515681
30120,-84.84700000000001,34.201,158700,"$32,061.99",188.185441351586
30121,-84.76700000000001,34.208,159700,"$32,264.02",187.007072902296
30122,-84.647,33.765,126700,"$25,597.07",235.714518883163
30126,-84.603,33.833,244400,"$49,375.87",122.197338553587
30127,-84.686,33.914,201500,"$40,708.83",148.213546116609
30132,-84.867,33.935,196400,"$39,678.48",152.062268546317
30134,-84.777,33.76,148100,"$29,920.48",201.654487120167
30135,-84.751,33.667,187100,"$37,799.61",159.620681680902
30141,-84.844,33.879,174100,"$35,173.24",171.539514890848
30143,-84.428,34.469,220700,"$44,587.79",135.3195720095
30144,-84.59700000000001,34.034,211400,"$42,708.92",141.272608999511
30152,-84.654,33.995,235100,"$47,497.00",127.031176276039
30157,-84.86200000000001,33.904,172200,"$34,789.38",173.432227308343
30168,-84.595,33.784,146200,"$29,536.63",204.275167869335
30179,-85.02600000000001,33.736999999999995,141000,"$28,486.08",211.808720159551
30180,-84.976,33.705999999999996,160300,"$32,385.24",186.307108811583
30188,-84.48200000000001,34.126999999999995,234100,"$47,294.97",127.573812654834
30189,-84.477,34.148,238300,"$48,143.49",125.325344282403
30213,-84.609,33.591,165100,"$33,354.98",180.890548410035
30214,-84.48100000000001,33.468,,$0.00,
30238,-84.38,33.494,,$0.00,
30252,-84.055,33.477,219500,"$44,345.35",136.059360102491
30265,-84.706,33.416,227600,"$45,981.78",131.217177251743
30269,-84.568,33.396,310500,"$62,729.98",96.183670024144
30273,-84.273,33.577,,$0.00,
30276,-84.603,33.285,258600,"$52,244.68",115.487353219245
30277,-84.65899999999999,33.363,276900,"$55,941.81",107.854927925232
30281,-84.208,33.55,155800,"$31,476.11",191.688251235537
30290,-84.586,33.46,,$0.00,
30297,-84.374,33.611999999999995,,$0.00,
30306,-84.36,33.788000000000004,565300,"$114,206.95",52.8304078232739
30308,-84.37700000000001,33.794000000000004,271200,"$54,790.25",110.121790348439
30309,-84.38799999999999,33.798,296200,"$59,840.97",100.827243560083
30310,-84.431,33.718,,$0.00,
30312,-84.382,33.83,337000,"$68,083.75",88.620265704738
30316,-84.359,33.727,286200,"$57,820.68",104.350208045062
30317,-84.351,33.754,381000,"$76,973.02",78.385904311015
30318,-84.443,33.792,,$0.00,
30319,-84.329,33.876999999999995,462300,"$93,397.97",64.6009724042758
30324,-84.366,33.82,316500,"$63,942.16",94.3602829146816
30326,-84.361,33.85,358500,"$72,427.37",83.3055217363925
30328,-84.396,33.934,300500,"$60,709.69",99.3844577121355
30329,-84.325,33.827,432400,"$87,357.31",69.0680609215928
30338,-84.325,33.967,425500,"$85,963.31",70.1880835311321
30339,-84.434,33.906,293000,"$59,194.48",101.928428472685
30341,-84.27799999999999,33.89,329800,"$66,629.14",90.5549713235195
30345,-84.281,33.846,398400,"$80,488.33",74.9624235504436
30518,-84.03399999999999,34.114000000000004,236400,"$47,759.64",126.332612277905
30519,-83.931,34.08,,$0.00,
30534,-84.155,34.454,240800,"$48,648.57",124.024209063525
30620,-83.72200000000001,33.944,183900,"$37,153.12",162.39820305871
30655,-83.70100000000001,33.788000000000004,184200,"$37,213.73",162.133710871318
30656,-83.71,33.839,175500,"$35,456.08",170.171108504255
30680,-83.698,33.986999999999995,166900,"$33,718.63",178.93966172856
30736,-85.119,34.889,176700,"$35,698.51",169.015447325958
30809,-82.14399999999999,33.551,247300,"$49,961.75",120.764373402736
30907,-82.069,33.458,144400,"$29,172.98",206.821534227817
30909,-82.056,33.417,,$0.00,
32034,-81.683,30.608,,$0.00,
32043,-81.765,29.998,202400,"$40,890.66",147.554493787039
32065,-81.883,29.986,204500,"$41,314.92",146.039264266488
32068,-81.848,30.079,177300,"$35,819.73",168.443483037207
32073,-81.792,30.12,168600,"$34,062.08",177.135406539126
32084,-81.333,29.85,215200,"$43,476.63",138.778018320152
32086,-81.30199999999999,29.775,222700,"$44,991.84",134.104308677578
32092,-81.505,29.921999999999997,258600,"$52,244.68",115.487353219245
32095,-81.45100000000001,29.983,354200,"$71,558.65",84.3168535925938
32097,-81.684,30.66,,$0.00,
32117,-81.23100000000001,29.189,113600,"$22,950.49",262.896386817753
32118,-81.002,29.209,184600,"$37,294.54",161.782391887848
32119,-81.025,29.151,172900,"$34,930.80",172.730072541913
32127,-80.976,29.114,224200,"$45,294.89",133.207089841645
32129,-81.172,29.023000000000003,174700,"$35,294.45",170.950369447606
32132,-80.923,28.974,154500,"$31,213.47",193.301162087357
32137,-81.20100000000001,29.564,,$0.00,
32141,-80.9,28.933000000000003,165900,"$33,516.60",180.018261256761
32159,-81.89399999999999,28.923000000000002,204600,"$41,335.12",145.967886326963
32168,-81.03399999999999,28.951999999999998,199400,"$40,284.57",149.774471125861
32169,-81.134,29.131999999999998,343300,"$69,356.53",86.9939689557143
32174,-81.178,29.308000000000003,237500,"$47,981.87",125.747492810512
32176,-81.25,29.335,216600,"$43,759.47",137.881022818544
32205,-81.833,30.331,147400,"$29,779.06",202.612140722501
32210,-81.78699999999999,30.275,129100,"$26,081.94",231.332529376427
32211,-81.582,30.346999999999998,120000,"$24,243.47",248.875246187473
32216,-81.541,30.284000000000002,147200,"$29,738.66",202.887428957179
32217,-81.619,30.241,176800,"$35,718.72",168.919850353488
32218,-81.676,30.475,157500,"$31,819.56",189.619235190455
32221,-81.84899999999999,30.259,172300,"$34,809.58",173.331570182802
32222,-81.821,30.218000000000004,190700,"$38,526.92",156.607391413197
32223,-81.634,30.166999999999998,256500,"$51,820.42",116.432863713437
32224,-81.71600000000001,30.244,276800,"$55,921.61",107.893892855841
32225,-81.501,30.331999999999997,225700,"$45,597.93",132.321796820987
32226,-81.527,30.48,226300,"$45,719.15",131.970965720268
32244,-81.747,30.22,143200,"$28,930.54",208.554675576094
32246,-81.509,30.293000000000003,175600,"$35,476.28",170.074200128113
32250,-81.417,30.28,358100,"$72,346.56",83.3985745392257
32256,-81.539,30.214000000000002,155600,"$31,435.70",191.934637162575
32257,-81.604,30.191999999999997,193100,"$39,011.79",154.660950504903
32258,-81.56,30.156999999999996,225500,"$45,557.52",132.439155399098
32259,-81.561,29.877,330200,"$66,709.95",90.4452742050173
32703,-81.48899999999999,28.635,209500,"$42,325.06",142.553840298314
32707,-81.314,28.660999999999998,191800,"$38,749.15",155.709225977564
32708,-81.223,28.69,248900,"$50,285.00",119.988065658886
32712,-81.538,28.730999999999998,262600,"$53,052.80",113.728216079576
32713,-81.32,28.889,225300,"$45,517.12",132.55672233687
32720,-81.403,29.072,189000,"$38,183.47",158.016029325379
32724,-81.096,29.055999999999997,197100,"$39,819.90",151.522219901049
32725,-81.245,28.9,164700,"$33,274.16",181.329869717649
32726,-81.684,28.71,159600,"$32,243.82",187.124245253739
32736,-81.524,28.91,257000,"$51,921.44",116.206340632283
32738,-81.233,28.94,166900,"$33,718.63",178.93966172856
32746,-81.351,28.758000000000003,295800,"$59,760.16",100.963588717027
32750,-81.34100000000001,28.706,223100,"$45,072.65",133.863870652159
32751,-81.365,28.625,284800,"$57,537.84",104.863165528429
32757,-81.64399999999999,28.774,248200,"$50,143.58",120.326468744951
32763,-81.30199999999999,28.94,157700,"$31,859.96",189.3787542327
32765,-81.207,28.666999999999998,285000,"$57,578.25",104.789577342094
32766,-81.113,28.660999999999998,363600,"$73,457.72",82.1370449463606
32771,-81.29899999999999,28.793000000000003,217100,"$43,860.48",137.563470946553
32773,-81.264,28.755,170300,"$34,405.53",175.367172886064
32778,-81.725,28.768,187000,"$37,779.41",159.706040334207
32779,-81.294,28.724,314600,"$63,558.30",94.9301638350181
32792,-81.304,28.596999999999998,227500,"$45,961.58",131.274855131854
32796,-80.832,28.51,142200,"$28,728.51",210.021304799555
32803,-81.337,28.555999999999997,309100,"$62,447.14",96.6193126577053
32804,-81.396,28.575,297400,"$60,083.40",100.42040868358
32806,-81.358,28.511,257200,"$51,961.84",116.115978003486
32807,-81.305,28.551,185800,"$37,536.98",160.737510992986
32809,-81.395,28.464000000000002,158200,"$31,960.98",188.780212025896
32810,-81.434,28.6,173200,"$34,991.41",172.430886504023
32811,-81.452,28.516,113600,"$22,950.49",262.896386817753
32812,-81.38600000000001,28.47,249800,"$50,466.83",119.555762780211
32814,-81.26100000000001,28.566,538400,"$108,772.38",55.4699657178617
32817,-81.22800000000001,28.589000000000002,243000,"$49,093.03",122.901356141962
32818,-81.497,28.595,184500,"$37,274.34",161.87007882112
32819,-81.468,28.451999999999998,317900,"$64,225.00",93.9447296083571
32820,-81.122,28.573,286000,"$57,780.27",104.42318021852
32821,-81.473,28.385,207500,"$41,921.00",143.927853216852
32824,-81.35,28.435,251000,"$50,709.26",118.98418144421
32825,-81.22,28.535,238000,"$48,082.89",125.483317405448
32826,-81.343,28.511,217700,"$43,981.70",137.184334141005
32827,-81.29,28.4,353400,"$71,397.02",84.5077236629788
32828,-81.176,28.53,274800,"$55,517.55",108.679146806757
32829,-81.242,28.467,240500,"$48,587.96",124.178917016618
32832,-81.176,28.389,308700,"$62,366.33",96.7445077502323
32836,-81.525,28.412,422200,"$85,296.61",70.7366876894759
32837,-81.433,28.39,248500,"$50,204.19",120.181205402401
32901,-80.586,28.011999999999997,168400,"$34,021.67",177.345781131216
32903,-80.58,28.108,301300,"$60,871.32",99.1205759790797
32904,-80.74,28.052,238200,"$48,123.29",125.377957777064
32905,-80.612,27.969,141500,"$28,587.09",211.060279452274
32907,-80.66,28.018,171500,"$34,647.96",174.140113950418
32908,-80.692,27.955,160100,"$32,344.83",186.539847236082
32909,-80.639,27.933000000000003,164000,"$33,132.74",182.10383867376
32927,-80.798,28.456999999999997,175000,"$35,355.06",170.65731167141
32931,-80.623,28.326,311400,"$62,911.81",95.9056825385251
32935,-80.681,28.211,162900,"$32,910.51",183.333514686904
32937,-80.616,28.166999999999998,290400,"$58,669.20",102.84101082127
32940,-80.69800000000001,28.215999999999998,287500,"$58,083.32",103.878363626076
32951,-80.634,27.953000000000003,381300,"$77,033.63",78.3242316876389
32952,-80.657,28.276,265200,"$53,578.07",112.613233568992
32955,-80.723,28.287,244400,"$49,375.87",122.197338553587
33009,-80.14699999999999,25.991999999999997,217100,"$43,860.48",137.563470946553
33012,-80.22399999999999,25.86,183900,"$37,153.12",162.39820305871
33013,-80.27199999999999,25.86,293700,"$59,335.90",101.68549384575
33014,-80.291,25.910999999999998,254000,"$51,315.35",117.578856466522
33015,-80.361,25.91,242400,"$48,971.81",123.205567419541
33016,-80.373,25.892,212200,"$42,870.54",140.74000726907
33018,-80.389,25.91,334000,"$67,477.66",89.4162561152596
33019,-80.193,26.092,359500,"$72,629.40",83.0737956675847
33020,-80.155,26.022,208300,"$42,082.63",143.375081817075
33021,-80.212,26.023000000000003,239400,"$48,365.73",124.749496835826
33023,-80.257,25.997,242400,"$48,971.81",123.205567419541
33024,-80.249,26.03,260200,"$52,567.93",114.77720808031
33025,-80.232,26.142,221200,"$44,688.80",135.013695942571
33028,-80.313,26.005,409700,"$82,771.25",72.8948731815883
33029,-80.319,26.098000000000003,433400,"$87,559.34",68.9086976061299
33030,-80.458,25.558000000000003,214500,"$43,335.21",139.230906958027
33032,-80.458,25.558000000000003,,$0.00,
33034,-80.458,25.558000000000003,132300,"$26,728.43",225.737184750542
33056,-80.248,25.948,229100,"$46,284.83",130.358051254896
33062,-80.145,26.179000000000002,328700,"$66,406.91",90.8580150364974
33063,-80.209,26.267,,$0.00,
33064,-80.125,26.221,194100,"$39,213.82",153.864139837696
33066,-80.165,26.252,135800,"$27,435.53",219.919216071404
33067,-80.242,26.303,450800,"$91,074.64",66.2489563941808
33068,-80.209,26.154,181000,"$36,567.24",165.000163218214
33069,-80.182,26.247,159900,"$32,304.43",186.773167870524
33071,-80.253,26.136,353000,"$71,316.21",84.6034831232202
33073,-80.18,26.298000000000002,344600,"$69,619.17",86.6657850914008
33076,-80.313,26.221,506300,"$102,287.25",58.9868250888736
33125,-80.235,25.784000000000002,187000,"$37,779.41",159.706040334207
33126,-80.288,25.79,189400,"$38,264.28",157.682310150458
33127,-80.203,25.814,233600,"$47,193.96",127.84687304151
33129,-80.204,25.754,452200,"$91,357.48",66.0438512660255
33130,-80.23,25.807,297500,"$60,103.61",100.386653924359
33134,-80.271,25.768,475500,"$96,064.76",62.8076331072486
33138,-80.182,25.851999999999997,445300,"$89,963.48",67.0672120873495
33139,-80.156,25.787,349400,"$70,588.91",85.4751847238028
33141,-80.145,25.849,245100,"$49,517.29",121.848345746621
33142,-80.237,25.811999999999998,167900,"$33,920.66",177.873910318622
33144,-80.304,25.766,334900,"$67,659.49",89.1759616079328
33145,-80.225,25.754,333800,"$67,437.26",89.4698308642801
33146,-80.458,25.558000000000003,917100,"$185,280.73",32.5646380356523
33147,-80.238,25.851999999999997,165100,"$33,354.98",180.890548410035
33154,-80.196,25.913,634700,"$128,227.76",47.0537727154509
33155,-80.458,25.558000000000003,342800,"$69,255.52",87.1208563083335
33157,-80.458,25.558000000000003,310300,"$62,689.58",96.2456640106243
33161,-80.176,25.893,207600,"$41,941.21",143.858523807788
33162,-80.183,25.929000000000002,231000,"$46,668.68",129.28584217531
33165,-80.32,25.826999999999998,347600,"$70,225.26",85.9178065089088
33167,-80.223,25.892,199500,"$40,304.77",149.699396202991
33168,-80.175,25.854,195800,"$39,557.26",152.528240768625
33170,-80.458,25.558000000000003,,$0.00,
33172,-80.458,25.558000000000003,182000,"$36,769.27",164.093568914817
33173,-80.458,25.558000000000003,278700,"$56,305.46",107.15834066199
33175,-80.458,25.558000000000003,308100,"$62,245.11",96.9329099074869
33178,-80.35,25.874000000000002,343300,"$69,356.53",86.9939689557143
33179,-80.182,25.954,154400,"$31,193.27",193.426357140523
33180,-80.14,25.96,319100,"$64,467.43",93.5914432544554
33181,-80.157,25.897,164900,"$33,314.57",181.109942647039
33182,-80.458,25.558000000000003,353000,"$71,316.21",84.6034831232202
33183,-80.458,25.558000000000003,242500,"$48,992.02",123.154760999986
33184,-80.458,25.558000000000003,285700,"$57,719.67",104.53283004024
33185,-80.458,25.558000000000003,356000,"$71,922.30",83.8905324227436
33186,-80.458,25.558000000000003,280300,"$56,628.71",106.546662656071
33187,-80.458,25.558000000000003,373800,"$75,518.41",79.8957451645177
33189,-80.458,25.558000000000003,274600,"$55,477.14",108.75830132009
33190,-80.458,25.558000000000003,238400,"$48,163.70",125.27277492658
33196,-80.458,25.558000000000003,313700,"$63,376.48",95.2025168712041
33308,-80.182,26.098000000000003,388000,"$78,387.23",76.9717256249915
33309,-80.179,26.186,187400,"$37,860.22",159.36515230788
33311,-80.184,26.144000000000002,180000,"$36,365.21",165.916830791648
33312,-80.209,26.177,282100,"$56,992.36",105.866818654721
33313,-80.208,26.149,74500,"$15,051.16",400.872879765056
33317,-80.28699999999999,26.092,288000,"$58,184.33",103.69801924478
33319,-80.241,26.185,90000,"$18,182.60",331.833661583297
33321,-80.26100000000001,26.145,185700,"$37,516.77",160.824068618722
33323,-80.359,26.14,341900,"$69,073.69",87.3501887759483
33324,-80.264,26.125,225000,"$45,456.51",132.733464633319
33325,-80.244,26.070999999999998,386500,"$78,084.18",77.2704515976629
33326,-80.282,26.203000000000003,334100,"$67,497.87",89.3894927940638
33327,-80.417,26.114,534000,"$107,883.45",55.9270216151624
33328,-80.255,26.105999999999998,349800,"$70,669.72",85.3774429459597
33331,-80.375,26.048000000000002,419700,"$84,791.54",71.1580403681123
33332,-80.415,26.06,573100,"$115,782.78",52.1113759247893
33334,-80.134,26.185,309800,"$62,588.56",96.400999168808
33351,-80.266,26.109,201800,"$40,769.44",147.993208832987
33403,-80.43,26.646,196300,"$39,658.28",152.139732768705
33407,-80.43,26.646,162000,"$32,728.69",184.352034212943
33408,-80.43,26.646,298900,"$60,386.45",99.9164588240104
33410,-80.055,26.598000000000003,336700,"$68,023.14",88.6992264404417
33411,-80.17399999999999,26.664,265000,"$53,537.67",112.698224688667
33412,-80.43,26.646,382500,"$77,276.07",78.0785086078345
33413,-80.16,26.655,296300,"$59,861.17",100.793214790742
33414,-80.251,26.646,354200,"$71,558.65",84.3168535925938
33415,-80.126,26.656,138000,"$27,879.99",216.413257554324
33418,-80.43,26.646,341100,"$68,912.07",87.5550558267274
33426,-80.085,26.528000000000002,216500,"$43,739.26",137.944709203218
33428,-80.219,26.348000000000003,269800,"$54,507.41",110.693215502212
33431,-80.104,26.379,394500,"$79,700.41",75.7034969391552
33433,-80.158,26.35,287400,"$58,063.11",103.914507802703
33435,-80.079,26.518,,$0.00,
33436,-80.112,26.535,252700,"$51,052.71",118.183733844467
33442,-80.139,26.301,110800,"$22,384.81",269.539977820367
33444,-80.082,26.458000000000002,316300,"$63,901.75",94.4199479686902
33445,-80.1,26.549,164100,"$33,152.95",181.992867413143
33458,-80.43,26.646,348300,"$70,366.68",85.7451321920664
33460,-80.059,26.62,177900,"$35,940.95",167.875376854956
33461,-80.092,26.62,177300,"$35,819.73",168.443483037207
33462,-80.079,26.575,200500,"$40,506.80",148.952765797989
33463,-80.12899999999999,26.596,214700,"$43,375.61",139.101208861186
33467,-80.221,26.596,245300,"$49,557.70",121.748999357916
33470,-80.295,26.65,338800,"$68,447.40",88.1494378468026
33477,-80.43,26.646,379200,"$76,609.37",78.7579892998331
33478,-80.43,26.646,440400,"$88,973.54",67.8134185796928
33483,-80.065,26.464000000000002,575100,"$116,186.84",51.9301504825191
33484,-80.135,26.454,134900,"$27,253.70",221.386431004423
33486,-80.117,26.348000000000003,364500,"$73,639.55",81.9342374279745
33487,-80.093,26.412,419200,"$84,690.53",71.2429139849635
33496,-80.163,26.409000000000002,299200,"$60,447.06",99.8162752088794
33498,-80.223,26.393,406300,"$82,084.35",73.5048721203463
33510,-82.35600000000001,27.831,185500,"$37,476.37",160.997463840953
33511,-82.294,27.904,191600,"$38,708.74",155.871761704054
33534,-82.38600000000001,27.912,180000,"$36,365.21",165.916830791648
33541,-82.446,28.241,156200,"$31,556.92",191.197372231093
33543,-82.306,28.206,,$0.00,
33544,-82.285,28.272,272200,"$54,992.28",109.717228297196
33549,-82.39200000000001,28.061,227900,"$46,042.39",131.044447312403
33556,-82.584,28.129,368800,"$74,508.27",80.9789304297633
33565,-82.15700000000001,28.083000000000002,246100,"$49,719.32",121.353228535135
33566,-82.34200000000001,28.008000000000003,209000,"$42,224.05",142.894878193764
33569,-82.301,27.846,229100,"$46,284.83",130.358051254896
33570,-82.45299999999999,27.699,199200,"$40,244.16",149.924847100887
33572,-82.33200000000001,27.846,265700,"$53,679.09",112.401315553243
33573,-82.35700000000001,27.704,,$0.00,
33584,-82.288,28,186700,"$37,718.80",159.962664930352
33594,-82.34700000000001,27.938000000000002,196600,"$39,718.89",151.907576513208
33598,-82.29700000000001,27.734,269300,"$54,406.39",110.898735768647
33602,-82.462,27.951,,$0.00,
33603,-82.464,27.986,189000,"$38,183.47",158.016029325379
33604,-82.45,28.014,,$0.00,
33607,-82.557,27.967,159100,"$32,142.80",187.71231642047
33610,-82.376,27.996,113400,"$22,910.08",263.360048875632
33612,-82.443,28.054000000000002,124700,"$25,193.01",239.49502439853
33614,-82.49600000000001,28.031,167100,"$33,759.03",178.725490978436
33615,-82.54899999999999,28.04,192700,"$38,930.98",154.981990360647
33616,-82.53,27.866999999999997,224300,"$45,315.09",133.147701928206
33617,-82.38600000000001,28.031,136500,"$27,576.95",218.791425219756
33618,-82.485,28.076,230500,"$46,567.67",129.566288687621
33619,-82.37899999999999,27.925,121800,"$24,607.12",245.197286884209
33624,-82.554,28.075,218500,"$44,143.32",136.682057402731
33625,-82.56,28.073,234000,"$47,274.77",127.628331378191
33629,-82.509,27.921,484900,"$97,963.83",61.5900794854541
33634,-82.545,28.003,174200,"$35,193.44",171.441042149809
33635,-82.61399999999999,28.026,267700,"$54,083.14",111.561559740369
33637,-82.363,28.046999999999997,178000,"$35,961.15",167.781064845487
33647,-82.35,28.128,,$0.00,
33701,-82.641,27.776,467200,"$94,387.92",63.9234365207549
33702,-82.632,27.863000000000003,185700,"$37,516.77",160.824068618722
33703,-82.62100000000001,27.816,244800,"$49,456.68",121.997669699741
33704,-82.631,27.798000000000002,367900,"$74,326.44",81.1770305585668
33706,-82.75399999999999,27.75,406700,"$82,165.17",73.4325781718631
33707,-82.726,27.756999999999998,195400,"$39,476.45",152.840478723115
33710,-82.7,27.789,191700,"$38,728.95",155.790451447557
33713,-82.677,27.789,193700,"$39,133.00",154.181876832714
33715,-82.712,27.671,289400,"$58,467.17",103.196370222864
33755,-82.78200000000001,27.978,195600,"$39,516.86",152.684200115014
33756,-82.794,27.947,189000,"$38,183.47",158.016029325379
33761,-82.726,27.926,174900,"$35,334.86",170.754885891919
33764,-82.734,27.916,220600,"$44,567.58",135.380913610593
33767,-82.829,27.96,485600,"$98,105.25",61.5012964219454
33770,-82.803,27.916999999999998,195700,"$39,537.06",152.606180595282
33771,-82.757,27.908,182700,"$36,910.69",163.464857922806
